,id
91084,311720
91085,318220
91087,313400
91088,304810
91089,318511
91090,324770
91091,311120
91095,322580
91096,246090
91098,315830
91099,329830
91100,302710
91101,318402
91102,325140
91103,284050
91104,329320
91105,277731
91107,330520
91108,313160
91110,299740
91111,297110
91114,330420
91115,313660
91116,329551
91117,329550
91118,273830
91119,250900
91120,304380
91121,316160
91123,326470
91129,329650
91130,329620
91131,329630
91132,329640
91133,329670
91134,323240
91136,315540
91138,331390
91139,305740
91141,294370
91142,321080
91143,327410
91144,328100
91146,319230
91149,320150
91150,287260
91151,317620
91154,331510
91155,319450
91157,314810
91158,327150
91159,313381
91160,259410
91164,317850
91167,323230
91168,298110
91169,324340
91170,273850
91171,302010
91172,310040
91173,317950
91174,295790
91175,310050
91176,226560
91177,330680
91178,298890
91179,329110
91181,253510
91182,328640
91183,326300
91184,328730
91185,326150
91186,330460
91187,331120
91188,321490
91189,330720
91190,332570
91192,293340
91193,333120
91194,227160
91195,331890
91196,328870
91197,331400
91198,328880
91199,258641
91200,327370
91201,248390
91202,270942
91204,332810
91205,326480
91207,326160
91210,282513
91212,318410
91213,314210
91214,304010
91215,325136
91217,303800
91218,279440
91219,334080
91220,318530
91221,303830
91222,321660
91223,331910
91224,258674
91225,335370
91226,331580
91227,334190
91228,333680
91229,258671
91230,277739
91231,298950
91233,294160
91234,318330
91235,335740
91237,324070
91238,270370
91240,335320
91241,277753
91242,252290
91244,300840
91245,332830
91246,298790
91247,317790
91248,305800
91249,316070
91250,336320
91251,328890
91253,333400
91255,297842
91257,292140
91258,337420
91259,331440
91261,318650
91262,335670
91263,327960
91265,334230
91266,332780
91267,313130
91268,293480
91269,336370
91277,336851
91278,336850
91286,286040
91287,335050
91288,338030
91290,338230
91292,311340
91293,207140
91294,277752
91295,324120
91296,334290
91297,302830
91298,333130
91300,324240
91301,339350
91303,335982
91304,339510
91306,322170
91307,336770
91308,336380
91309,337070
91310,340220
91311,334300
91312,340570
91313,340290
91314,333760
91315,338590
91316,325138
91320,335991
91321,339290
91322,335990
91323,338090
91324,337270
91325,334470
91326,273960
91329,340300
91331,316963
91332,341380
91334,318874
91335,318872
91336,318870
91337,322080
91338,318871
91339,304540
91340,337850
91341,340750
91342,258679
91343,299680
91344,335220
91345,303260
91346,325880
91347,342630
91348,321880
91349,334220
91350,333084
91351,333082
91352,331071
91353,333081
91354,331070
91355,341780
91357,277742
91358,339800
91361,343720
91362,266590
91363,313370
91364,304240
91365,328740
91367,340330
91368,341320
91369,341220
91372,295690
91374,345670
91375,250070
91377,313120
91378,337220
91379,290790
91380,345650
91381,338140
91383,345790
91389,321430
91390,313371
91391,318411
91392,344030
91394,339381
91395,345290
91397,343430
91400,342510
91401,331340
91402,343750
91403,341060
91404,330180
91413,339240
91417,318875
91418,343100
91419,347900
91420,345090
91421,208750
91422,347480
91423,347560
91424,344730
91426,329200
91427,324360
91434,340120
91435,277759
91436,342980
91437,307030
91438,347940
91439,346160
91440,315060
91441,304650
91442,344860
91443,306397
91444,348650
91446,345580
91447,338320
91448,321260
91449,348560
91450,346630
91451,339630
91453,342740
91454,336670
91455,348450
91456,335010
91457,349450
91459,329890
91461,311490
91462,345710
91464,332730
91465,324343
91466,333350
91467,326650
91468,350520
91470,346510
91471,349970
91472,347580
91473,344220
91477,339130
91478,266510
91487,341360
91489,307600
91490,334960
91491,344230
91493,253390
91494,346170
91495,346120
91498,338371
91499,346560
91500,315840
91501,340130
91503,348960
91504,301050
91505,343840
91507,337740
91509,320381
91510,320383
91511,320382
91512,320380
91513,320520
91514,320385
91515,320364
91516,320384
91517,320387
91518,320386
91519,320362
91520,320363
91521,320360
91522,320388
91523,320371
91524,320370
91525,320361
91526,287290
91527,320372
91528,296280
91531,342560
91532,273500
91534,341690
91535,333510
91536,314660
91537,323341
91538,316610
91539,244160
91540,349530
91541,338160
91543,348870
91544,350010
91545,341080
91546,338980
91549,343420
91550,323470
91551,322520
91552,348680
91563,310810
91564,318791
91565,301560
91566,340520
91567,346800
91568,349550
91569,342570
91573,319810
91574,346810
91577,267778
91578,351170
91580,351280
91581,349690
91582,279720
91584,348040
91585,275100
91586,347430
91587,334490
91588,349050
91591,339031
91592,347990
91593,355520
91594,339033
91596,348180
91597,355760
91599,277758
91601,293760
91602,282210
91603,352190
91604,343600
91605,353620
91606,343940
91607,337630
91608,339200
91610,337730
91612,281940
91613,339570
91617,353600
91619,356880
91622,353051
91623,341120
91624,349480
91625,305500
91626,348530
91628,306100
91629,343070
91630,347213
91631,342580
91633,348700
91634,358610
91635,353340
91636,352111
91638,358700
91640,348290
91641,343461
91642,245370
91643,351080
91644,321450
91645,357290
91646,356710
91647,338372
91648,355420
91651,334850
91652,277763
91653,327670
91654,312230
91655,354310
91656,352000
91657,304030
91658,306399
91659,279800
91660,356440
91662,343423
91663,325630
91664,351240
91665,339840
91666,352780
91667,350810
91669,345660
91670,355430
91671,341150
91672,282590
91673,347040
91675,350260
91676,270810
91678,354730
91679,357600
91680,347450
91681,290930
91683,344630
91684,357440
91685,339460
91686,357830
91688,352150
91689,311730
91690,358140
91691,358141
91692,346900
91693,346420
91694,336420
91695,351930
91696,329970
91703,348400
91704,339690
91706,355770
91707,357770
91708,342990
91709,359810
91710,351400
91711,357900
91714,344960
91715,331200
91716,341610
91717,316962
91719,347230
91720,347240
91721,360820
91722,347250
91723,339610
91724,357930
91725,311840
91726,337970
91727,347260
91728,335300
91729,347270
91730,359090
91731,239391
91733,277765
91734,356770
91736,359560
91737,345740
91741,230190
91743,357370
91744,344160
91745,355840
91746,361182
91747,361181
91748,359521
91749,359520
91750,354680
91751,355080
91752,344910
91753,327980
91754,339850
91779,354050
91781,342350
91782,357110
91783,358142
91784,358143
91785,305380
91787,332350
91788,357080
91790,275125
91791,346780
91792,361380
91793,222633
91795,361990
91796,360600
91797,300080
91798,357780
91799,339190
91801,341640
91802,356800
91804,295590
91806,350490
91808,349440
91809,277520
91811,343390
91813,355140
91815,277769
91816,359500
91817,343426
91819,324570
91820,288930
91821,288940
91823,306390
91824,275200
91825,357940
91826,353550
91827,360750
91830,333580
91831,360890
91832,365050
91833,365270
91836,354710
91837,348020
91838,359920
91839,318230
91840,355340
91841,364770
91842,353761
91845,348200
91846,329460
91848,342090
91849,344200
91852,319780
91853,277749
91854,318560
91856,295191
91857,324140
91858,346071
91859,346070
91860,316080
91861,363220
91862,285740
91863,340810
91864,307210
91867,350070
91869,346770
91870,365290
91872,362660
91874,365430
91875,341710
91876,363330
91877,247080
91879,352120
91880,352640
91881,365340
91882,358000
91885,361520
91886,364890
91888,262280
91889,362090
91891,366700
91893,363070
91894,363060
91895,363050
91896,351150
91897,359890
91898,344090
91899,344070
91900,344060
91901,312540
91902,338370
91903,344080
91906,360870
91909,324300
91911,366290
91912,354260
91914,364270
91915,355341
91916,345340
91917,353280
91919,360010
91920,367060
91922,349980
91923,321380
91924,365210
91925,326510
91927,356230
91928,356231
91929,357260
91930,357261
91931,357262
91933,358310
91934,358190
91935,323370
91936,367660
91937,326621
91938,326624
91939,326622
91940,326623
91941,365420
91943,363200
91944,317940
91945,368550
91946,359040
91948,320090
91949,347212
91950,369120
91951,272890
91952,364800
91953,364810
91954,362780
91955,362790
91956,358770
91957,347790
91958,369340
91959,360380
91960,336150
91961,357720
91962,285820
91963,368350
91964,354820
91966,346130
91969,343953
91971,326410
91973,368950
91975,366710
91976,366460
91977,368910
91979,363970
91981,369640
91982,226860
91983,371120
91984,315660
91986,359260
91987,330660
91988,371400
91989,338420
91991,371710
91992,322700
91993,323650
91994,370401
91995,342370
91996,367110
91997,369410
91998,293220
92003,365520
92007,310740
92008,341790
92009,346340
92011,365860
92012,363410
92013,352620
92014,364100
92015,362940
92016,366060
92017,277775
92019,263060
92020,346970
92021,361620
92024,339280
92025,359900
92026,370070
92027,368360
92028,365460
92029,359930
92030,371420
92031,373140
92032,370040
92033,359280
92034,371550
92035,339560
92038,269670
92039,333980
92040,367210
92041,326310
92042,373090
92043,358800
92044,358880
92046,357890
92047,374750
92048,293520
92049,359190
92050,356540
92051,363500
92052,317920
92053,278440
92054,244910
92055,345080
92057,366210
92059,284441
92060,375180
92062,373180
92063,371850
92064,346490
92066,350310
92069,373440
92070,357280
92071,371100
92072,357090
92073,284160
92074,352520
92075,343340
92076,364323
92077,371350
92078,374660
92079,341680
92080,351450
92081,246110
92082,341940
92083,375530
92084,368720
92085,376160
92086,260430
92087,359440
92088,360020
92089,278970
92090,352182
92091,356510
92092,359530
92093,339210
92094,358840
92095,371670
92096,368610
92097,364325
92098,253250
92100,314050
92101,365760
92102,372210
92104,366130
92105,290890
92106,312530
92107,343593
92108,343591
92109,313080
92110,343592
92111,343594
92112,333770
92113,373460
92114,358090
92115,373560
92116,372510
92117,372511
92118,372512
92119,376920
92120,369190
92122,336230
92124,371280
92125,367780
92126,377460
92127,365060
92128,373150
92129,338163
92130,376660
92134,377760
92136,322540
92140,376850
92144,275060
92145,335490
92146,335491
92147,335492
92148,377180
92149,351250
92150,357180
92152,354620
92153,338700
92154,338690
92155,352400
92156,336900
92158,376200
92159,359494
92160,361560
92161,378910
92162,372740
92163,290140
92164,379260
92165,375120
92166,381870
92167,377600
92168,377730
92169,379960
92170,360850
92171,352183
92172,355641
92173,364321
92174,277776
92175,326006
92177,380560
92178,350550
92180,382570
92181,375000
92182,352070
92185,277777
92186,350910
92188,277778
92190,377660
92191,373750
92192,373810
92193,373820
92194,378370
92195,263640
92197,351480
92198,377450
92199,350610
92200,382080
92202,366860
92203,378400
92204,362130
92205,363350
92206,355670
92207,383610
92208,367700
92209,368760
92210,370050
92213,383310
92214,336510
92215,326005
92216,340620
92217,356550
92218,377500
92219,380000
92220,282620
92221,375550
92222,384060
92223,380910
92224,367050
92225,361842
92226,361930
92227,383670
92229,384300
92231,382380
92233,372300
92236,366590
92238,383010
92240,383660
92241,367580
92242,367570
92243,252950
92245,359160
92246,383330
92247,383520
92248,274920
92249,360590
92250,319280
92251,340270
92253,384560
92255,245173
92257,370600
92258,372720
92260,372200
92261,385220
92262,286570
92264,381560
92266,385460
92267,359250
92268,385470
92270,369570
92271,381790
92272,364326
92273,375930
92274,332400
92275,326520
92277,384890
92278,385930
92279,372030
92280,269770
92282,363600
92283,379350
92285,383810
92286,292050
92287,293260
92288,359960
92289,270910
92290,356370
92291,311820
92292,386760
92294,377290
92295,361950
92296,383560
92297,384900
92298,368730
92299,343630
92300,375870
92301,382480
92302,380360
92303,385630
92304,385590
92305,280360
92307,359450
92308,384220
92309,384221
92310,384222
92311,384223
92312,384224
92313,386160
92314,388730
92318,354200
92319,385870
92321,362980
92322,379370
92324,373360
92325,386330
92326,388670
92327,370360
92329,319570
92331,376560
92332,386600
92333,388340
92335,388390
92336,345040
92338,310890
92339,381151
92340,381152
92341,316430
92342,334771
92344,341870
92346,384270
92347,368160
92357,333815
92358,333813
92359,333816
92362,388090
92363,385960
92364,389460
92365,362310
92366,386260
92367,376350
92368,361550
92369,345180
92370,380710
92373,278590
92375,388270
92376,346430
92377,385900
92378,365850
92379,371690
92381,340960
92389,377720
92390,388160
92392,341010
92393,348340
92394,381220
92395,378830
92396,350780
92397,370780
92398,389840
92399,357750
92400,317730
92401,388500
92402,377220
92403,387270
92404,280010
92405,391590
92406,367990
92407,377470
92410,324730
92411,387890
92413,292600
92415,301860
92417,381610
92419,375430
92420,388680
92422,380700
92425,379241
92426,376140
92427,379390
92434,347830
92435,374230
92436,374950
92437,390120
92438,383710
92440,383120
92441,368780
92442,386990
92443,385710
92447,387070
92448,392400
92449,387860
92450,393540
92451,315860
92452,343595
92453,355450
92455,390660
92457,355120
92458,272330
92459,388790
92460,337210
92461,300780
92462,240620
92463,391740
92464,365660
92468,391433
92469,386900
92470,379760
92473,365720
92474,393550
92475,365450
92476,390890
92477,392450
92478,391680
92479,393580
92480,386840
92481,365680
92483,393990
92484,384280
92485,391260
92486,379541
92491,392890
92493,271360
92494,381900
92495,250540
92496,390570
92498,368310
92499,390510
92501,382490
92502,340170
92503,339230
92504,307620
92505,386070
92506,380990
92511,376760
92512,376770
92513,395690
92515,392700
92517,361841
92518,366050
92519,395150
92520,391660
92521,355350
92522,354640
92523,343560
92524,348980
92525,330270
92526,347510
92527,366450
92528,337180
92531,324400
92532,375950
92539,391580
92540,358650
92541,322950
92543,269690
92544,393700
92545,393720
92546,393690
92547,354900
92548,393710
92549,319910
92550,390940
92551,374530
92552,330670
92554,367710
92557,395480
92558,392930
92559,396610
92560,396620
92561,380540
92562,391030
92563,372570
92565,380840
92566,350970
92568,396730
92569,395380
92570,297720
92571,386340
92573,348510
92574,336440
92575,394140
92576,277650
92577,352900
92578,392020
92579,393650
92580,397400
92581,356130
92582,395930
92583,298641
92584,393410
92585,362680
92586,334774
92587,385260
92588,310850
92590,378580
92591,344850
92593,325962
92594,349220
92595,384310
92596,386870
92599,394270
92600,316890
92601,394730
92602,394090
92603,357690
92604,331600
92605,394680
92606,315330
92610,361160
92611,399100
92612,398450
92613,399180
92614,322440
92615,287920
92617,382130
92620,234140
92621,394030
92622,388490
92623,378080
92624,399090
92625,384550
92627,392470
92628,287700
92638,393400
92640,388970
92642,397000
92643,399520
92644,296970
92646,371210
92647,365870
92648,387440
92649,386360
92650,331190
92651,378504
92653,355630
92656,324270
92657,397121
92658,397122
92659,400500
92660,399840
92661,282660
92662,365480
92663,384040
92664,390180
92665,274350
92666,395990
92668,394480
92669,374090
92670,347080
92671,390200
92672,401780
92676,397240
92677,391540
92678,343463
92681,359570
92682,375290
92683,380640
92684,400220
92686,356580
92691,402950
92692,397870
92694,397490
92695,372340
92696,396860
92697,353640
92698,400580
92699,403440
92700,391120
92701,393290
92702,384660
92703,403010
92704,380020
92705,373240
92706,401190
92707,382270
92708,365560
92709,390220
92710,24010
92711,402160
92712,284260
92713,238240
92714,300280
92715,403900
92716,395450
92717,346090
92718,338760
92719,376680
92720,287840
92725,392070
92726,324190
92727,397580
92729,402210
92730,344820
92732,387110
92733,297142
92736,392780
92740,391520
92741,403740
92742,280600
92743,398860
92744,395190
92745,370020
92746,392690
92747,282140
92748,323040
92749,394280
92750,401200
92751,397990
92752,348360
92753,366100
92754,375620
92755,401090
92756,392950
92757,405940
92762,368970
92763,388660
